"415031", "41.01"
"415037", "30.95"
"415039", "17.12"
"416004", "40.41"
"416010", "34.79"
"416012", "78.62"
"416023", "30.17"
"416024", "39.12"
"416034", "83.13"
"416038", "8.96"
"417005", "61.70"
"418003", "14.66"
"418005", "39.50"
"418018", "50.60"
"418023", "31.56"
"418032", "9.94"
"424002", "55.09"
"424005", "27.69"
"424020", "35.63"
"424025", "19.49"
"424046", "81.11"
"424048", "74.95"
"424052", "18.11"
"424054", "56.35"
"426003", "54.64"
"426006", "65.23"
"426007", "51.61"
"426015", "68.81"
"427007", "36.72"
"428003", "21.74"
"428006", "83.74"
"430009", "45.00"
"430014", "56.94"
"431006", "46.31"
"431013", "63.92"
"432004", "63.50"
"432029", "14.80"
"432035", "74.75"
"432047", "22.02"
"433001", "9.78"
"433004", "19.92"
"434028", "25.28"
"434031", "62.83"
"434040", "27.60"
"434047", "48.88"
"435006", "83.61"
"436002", "47.80"
"437003", "141.30"
"437029", "65.82"
"437030", "88.14"
"438004", "91.73"
"438009", "15.02"
"438016", "40.33"
"438023", "36.88"
"439002", "34.90"
"439009", "67.85"
"439020", "28.17"
"439022", "40.98"
"439024", "3.74"
"440019", "111.55"
"440026", "47.05"
"440035", "72.48"
"440038", "64.63"
"441010", "19.81"
"441011", "29.63"
"441013", "116.03"
"441015", "29.12"
"441022", "93.08"
"442006", "20.07"
"442021", "73.50"
"443007", "32.03"
"443026", "65.50"
"444009", "17.26"
"444017", "59.35"
"445006", "93.49"
"445018", "26.78"
"446005", "64.10"
"446011", "54.68"
"446020", "56.16"
"447007", "42.10"
"448006", "37.81"
"448011", "51.93"
"448017", "109.44"
"450009", "57.63"
"454001", "85.77"
"455003", "23.16"
"455025", "56.11"
"455027", "25.67"
"455031", "33.85"
"457010", "31.66"
"458023", "63.96"
"458031", "104.09"
"458042", "62.72"
"459001", "39.07"
"459016", "112.30"
"459032", "36.21"
"460010", "28.88"
"460034", "6.00"
"461009", "59.80"
"461014", "135.31"
"461015", "36.09"
"461017", "36.71"
"461024", "33.91"
"461027", "15.87"
"461036", "39.31"
"462024", "19.50"
"462042", "27.38"
"463013", "79.73"
"463026", "95.24"
"464001", "104.86"
"464003", "90.20"
"464005", "92.54"
"464022", "47.63"
"464026", "31.83"
"465004", "78.17"
"465010", "120.35"
"465018", "43.47"
"465019", "114.24"
"465020", "43.32"
"465025", "37.69"
"466005", "39.49"
"466012", "16.62"
"466020", "36.83"
"466025", "56.97"
"466027", "37.09"
"467004", "32.79"
"467035", "11.04"
"467047", "36.10"
"468004", "55.60"
"468009", "49.29"
"468032", "75.88"
"479006", "40.92"
"493005", "19.26"
"493031", "60.64"
"493052", "43.42"
"494005", "39.89"
"495012", "56.72"
"495014", "39.59"
"495025", "21.85"
"495029", "53.73"
"495030", "40.06"
"495032", "42.72"
"495052", "14.38"
"495073", "42.17"
"495096", "108.00"
"495111", "29.05"
"495115", "27.62"
"495130", "36.18"
"496003", "57.31"
"496018", "35.59"
"496045", "27.57"
"497019", "51.63"
"497025", "63.69"
"497026", "45.19"
"497033", "36.98"
"497043", "95.13"
"498007", "128.05"
"498009", "35.46"
"499006", "31.87"
"499008", "32.96"
"499011", "88.13"
"499030", "194.77"
"500014", "34.56"
"500031", "39.47"
"500035", "153.68"
"500036", "87.27"
"500042", "63.73"
"500045", "53.80"
"501005", "7.53"
"501006", "76.42"
"501016", "23.28"
"501017", "60.44"
"501034", "87.01"
"501060", "55.10"
"501065", "37.02"
"502012", "15.21"
"502020", "6.72"
"503005", "213.34"
"503017", "90.04"
"503041", "24.57"
"505008", "61.39"
"505018", "36.59"
"505032", "74.49"
"505053", "77.38"
"505064", "74.66"
"505094", "161.95"
"505110", "54.07"
"505117", "48.05"
"505129", "23.83"
"505137", "114.96"
"506006", "56.01"
"506009", "128.46"
"506027", "20.19"
"506036", "33.90"
"508007", "42.42"
"508021", "32.36"
"508027", "46.09"
"508034", "125.31"
"508039", "21.23"
"508041", "119.86"
"508049", "54.63"
"508059", "35.99"
"508065", "40.08"
"508070", "48.17"
"508122", "54.03"
"509011", "298.42"
"509014", "94.47"
"509030", "73.86"
"509051", "21.10"
"509055", "71.06"
"509058", "9.60"
"509104", "62.80"
"509105", "52.42"
"509107", "16.21"
"509111", "48.88"
"509116", "5.17"
"509130", "34.77"
"509137", "25.46"
"509150", "7.01"
"511003", "33.86"
"511005", "59.09"
"511021", "40.08"
"512002", "36.84"
"512012", "34.86"
"512038", "87.20"
"512052", "35.30"
"512065", "57.47"
"512070", "29.32"
"512082", "41.43"
"512084", "33.17"
"512092", "44.81"
"512095", "68.11"
"512117", "19.08"
"512119", "19.37"
"513001", "28.95"
"517003", "39.74"
"517018", "48.44"
"517020", "64.34"
"517023", "85.84"
"517061", "121.87"
"517062", "60.95"
"517066", "39.89"
"517078", "85.14"
"517096", "39.65"
"518008", "70.35"
"518027", "15.06"
"518035", "153.13"
"518041", "7.28"
"518068", "35.99"
"518076", "31.39"
"518087", "98.22"
"518106", "49.01"
"520004", "16.10"
"522002", "16.96"
"525004", "57.16"
"526002", "34.33"
"526016", "47.05"
"526023", "19.54"
"526026", "70.05"
"526036", "73.52"
"526060", "64.41"
"526064", "22.04"
"526069", "43.38"
"526072", "49.60"
"526077", "64.08"
"527011", "71.78"
"527016", "27.93"
"527030", "30.76"
"527038", "28.49"
"527074", "31.03"
"527090", "47.12"
"527092", "5.92"
"529011", "50.91"
"529013", "28.81"
"529014", "29.16"
"529023", "120.67"
"529047", "44.96"
"529048", "53.06"
"529080", "68.00"
"530007", "44.53"
"530021", "56.00"
"530023", "28.33"
"530034", "30.39"
"530048", "20.11"
"530050", "80.70"
"531007", "28.80"
"531015", "60.75"
"531021", "33.80"
"531027", "26.38"
"531046", "99.92"
"531047", "20.12"
"531052", "19.29"
"531053", "43.13"
"531058", "104.91"
"531063", "87.65"
"531072", "12.65"
"531073", "36.05"
"531074", "85.38"
"531085", "50.63"
"531089", "84.90"
"538006", "83.91"
"538015", "54.00"
"538020", "30.69"
"538064", "33.85"
"538073", "59.27"
"538075", "27.02"
"538078", "28.28"
"539007", "136.73"
"540001", "63.52"
"541003", "110.23"
"541007", "18.56"
"542001", "19.60"
"544005", "107.09"
"544006", "13.80"
"544012", "46.17"
"545009", "39.56"
"546008", "129.75"
"547017", "61.68"
"548007", "80.41"
"549014", "18.01"
"550001", "36.31"
"550002", "53.88"
"552012", "70.68"
"552014", "24.06"
"553001", "19.24"
"553003", "39.58"
"553007", "34.56"
"554008", "34.97"
"555001", "47.27"
"555002", "50.71"
"555005", "25.30"
"555006", "43.17"
"555032", "108.16"
"555036", "124.67"
"555049", "40.80"
"555052", "17.36"
"556011", "17.93"
"556013", "53.40"
"556027", "56.34"
"556040", "26.44"
"556046", "10.35"
"556052", "47.04"
"556053", "46.52"
"556054", "45.57"
"556058", "89.89"
"556061", "28.09"
"569028", "51.65"
"569057", "77.42"
"569062", "34.66"
"569070", "14.09"
"569076", "76.64"
"569078", "7.76"
"569112", "91.88"
"569116", "68.12"
"569119", "50.94"
"569132", "45.02"
"569136", "35.06"
"569155", "44.85"
"569200", "39.92"
"569202", "66.39"
"569214", "14.95"
"569230", "24.72"
"569262", "24.50"
"570048", "26.61"
"570053", "34.90"
"570054", "21.35"
"570063", "86.08"
"570080", "57.62"
"570115", "19.54"
"570127", "103.85"
"570128", "58.86"
"570144", "34.79"
"570147", "183.94"
"570171", "25.22"
"570180", "48.88"
"570198", "37.26"
"570201", "22.42"
"570206", "12.79"
"570207", "42.73"
"570226", "13.22"
"570235", "48.29"
"570251", "203.28"
"570276", "71.74"
"570286", "35.91"
"571009", "39.39"
"571019", "95.17"
"571028", "68.67"
"571031", "23.55"
"571042", "55.01"
"571063", "5.17"
"571073", "3.16"
"571074", "23.92"
"571084", "43.36"
"571116", "54.21"
"571121", "66.84"
"571128", "19.23"
"571144", "94.38"
"571164", "48.72"
"571181", "6.90"
"571186", "69.33"
"571195", "252.26"
"571198", "21.17"
"571204", "16.95"
"571210", "66.04"
"571222", "43.12"
"571225", "36.12"
"571229", "22.54"
"571246", "48.61"
"571260", "42.43"
"571269", "29.18"
"571270", "60.13"
"571272", "21.96"
"572035", "118.61"
"572037", "58.44"
"572044", "26.11"
"572045", "111.35"
"572058", "93.64"
"572066", "37.81"
"572081", "41.50"
"572108", "62.53"
"572150", "17.82"
"572176", "39.98"
"572182", "77.27"
"572196", "103.58"
"572199", "40.06"
"572204", "60.95"
"572215", "32.67"
"572217", "52.52"
"572223", "44.06"
"572240", "71.52"
"572247", "3.80"
"572252", "23.94"
"572274", "29.80"
"573023", "67.00"
"573056", "102.24"
"573062", "26.17"
"573117", "46.31"
"573124", "22.39"
"573130", "67.27"
"573142", "34.21"
"573151", "37.83"
"573169", "67.35"
"573170", "69.91"
"573183", "19.85"
"573185", "81.20"
"573189", "66.97"
"573203", "15.80"
"573216", "37.16"
"573230", "34.31"
"573240", "13.74"
"573242", "52.07"
"573245", "11.21"
"573251", "45.00"
"573261", "43.38"
"573270", "26.58"
"574018", "50.09"
"574022", "43.00"
"574034", "54.40"
"574055", "12.64"
"574056", "54.61"
"574058", "33.24"
"574096", "21.85"
"574099", "54.16"
"574103", "52.89"
"574110", "19.84"
"574116", "33.34"
"574117", "42.66"
"574126", "74.86"
"574143", "14.38"
"574151", "51.93"
"574163", "69.28"
"574171", "43.68"
"574189", "42.50"
"574194", "32.29"
"574203", "32.15"
"574211", "84.94"
"574220", "27.32"
"574225", "40.62"
"574254", "67.97"
"574260", "22.72"
"574270", "50.16"
"574271", "9.97"
"574276", "84.34"
"575024", "30.77"
"575038", "16.04"
"575046", "67.38"
"575054", "15.52"
"575071", "20.82"
"575103", "33.79"
"575108", "47.25"
"575110", "66.70"
"575119", "34.61"
"575123", "28.21"
"575172", "155.03"
"575181", "36.77"
"575194", "94.63"
"575195", "29.30"
"575200", "0.00"
"575203", "40.12"
"575209", "33.10"
"575213", "96.41"
"575230", "31.03"
"575244", "19.51"
"576079", "34.19"
"576113", "200.46"
"576123", "18.46"
"576129", "78.72"
"576146", "73.63"
"576156", "227.94"
"576166", "61.63"
"576176", "75.75"
"576179", "170.32"
"576182", "11.10"
"576213", "25.58"
"576219", "43.30"
"576222", "36.04"
"576224", "55.48"
"576237", "14.51"
"576265", "30.91"
"576270", "18.63"
"576281", "20.70"
"577019", "30.60"
"577021", "44.09"
"577025", "72.44"
"577053", "100.02"
"577059", "75.35"
"577073", "54.02"
"577083", "27.28"
"577118", "16.56"
"577132", "29.32"
"577137", "43.71"
"577148", "76.25"
"577171", "37.93"
"577188", "40.02"
"577190", "34.73"
